Time,Topic_Relevance,Topic_Keywords,Polarity_Diff
2016-08-22 01:00:00,-0.00115270231406,😢,-45.2
2016-08-22 01:10:00,-0.00567299398525,😢,-45.2
2016-08-22 01:20:00,0.0128897567347,😢,-45.2
2016-08-22 01:30:00,0.00727676942952,😢,-45.2
2016-08-22 01:40:00,0.00425268156583,😢,-45.2
2016-08-22 01:50:00,0.0121892598083,😢,-45.2
2016-08-22 02:00:00,0.00533126660018,😢,-45.2
2016-08-22 02:10:00,-0.00726442201162,😢,-45.2
2016-08-22 02:20:00,0.0060940588622,😢,-45.2
2016-08-22 02:30:00,0.0125979238493,😢,-45.2
2016-08-22 02:40:00,-0.0093286899051,😢,-45.2
2016-08-22 02:50:00,-0.0154813471979,😢,-45.2
2016-08-22 03:00:00,-0.0118279212945,😢,-45.2
2016-08-22 03:30:00,-0.015374815245,😢,-45.2
2016-08-22 03:40:00,-0.0208396880591,😢,-45.2
2016-08-22 03:50:00,-0.0186039924344,😢,-45.2
2016-08-22 04:00:00,-0.0226512589771,😢,-45.2
2016-08-22 04:10:00,-0.0247952557093,😢,-45.2
2016-08-22 04:20:00,-0.0150989115571,😢,-45.2
2016-08-22 04:30:00,-0.0146811672691,😢,-45.2
2016-08-22 04:40:00,-0.0197409682648,😢,-45.2
2016-08-22 04:50:00,-0.0239459816977,😢,-45.2
2016-08-22 05:00:00,-0.029995221524,😢,-45.2
2016-08-22 05:10:00,-0.0289804835934,😢,-45.2
2016-08-22 05:20:00,-0.0226655929414,😢,-45.2
2016-08-22 05:30:00,-0.0198444179094,😢,-45.2
2016-08-22 05:40:00,-0.0250664231818,😢,-45.2
2016-08-22 05:50:00,-0.0338829859257,😢,-45.2
2016-08-22 06:00:00,-0.0367062906507,😢,-45.2
2016-08-22 06:10:00,-0.0391626547682,😢,-45.2
2016-08-22 06:20:00,-0.0398254203575,😢,-45.2
2016-08-22 06:30:00,-0.0390900232929,😢,-45.2
2016-08-22 06:40:00,-0.0400429122202,😢,-45.2
2016-08-22 06:50:00,-0.0385040849522,😢,-45.2
2016-08-22 07:00:00,-0.0423268121595,😢,-45.2
2016-08-22 07:10:00,-0.0419275583598,😢,-45.2
2016-08-22 07:20:00,-0.0378732754058,😢,-45.2
2016-08-22 07:30:00,-0.0411086421347,😢,-45.2
2016-08-22 07:40:00,-0.0384466825662,😢,-45.2
2016-08-22 07:50:00,-0.0436778773425,😢,-45.2
2016-08-22 08:00:00,-0.0419220770432,😢,-45.2
2016-08-22 08:10:00,-0.0424110868341,😢,-45.2
2016-08-22 08:20:00,-0.0477966723989,😢,-45.2
2016-08-22 08:30:00,-0.0457450804689,😢,-45.2
2016-08-22 08:40:00,-0.0472946397839,😢,-45.2
2016-08-22 08:50:00,-0.0424153409939,😢,-45.2
2016-08-22 09:00:00,-0.0416659295075,😢,-45.2
2016-08-22 09:10:00,-0.0449963328554,😢,-45.2
2016-08-22 09:20:00,-0.0463529722242,😢,-45.2
2016-08-22 09:30:00,-0.0435575036741,😢,-45.2
2016-08-22 09:40:00,-0.0464949095316,😢,-45.2
2016-08-22 09:50:00,-0.0520642622045,😢,-45.2
2016-08-22 10:00:00,-0.0438645747161,😢,-45.2
2016-08-22 10:10:00,-0.0472447424305,😢,-45.2
2016-08-22 10:20:00,-0.0345196850861,😢,-45.2
2016-08-21 20:50:00,-0.00839060328452,love,58.0
2016-08-21 21:00:00,-0.0224905352504,love,58.0
2016-08-21 21:10:00,-0.0203613340984,love,58.0
2016-08-21 21:20:00,-0.0172133387554,love,58.0
2016-08-21 21:30:00,-0.0197307550415,love,58.0
2016-08-21 21:40:00,-0.0217348462342,love,58.0
2016-08-21 21:50:00,-0.0217030422317,love,58.0
2016-08-21 22:00:00,-0.0203397122264,love,58.0
2016-08-21 22:10:00,-0.0201043030817,love,58.0
2016-08-21 22:20:00,-0.0192172159692,love,58.0
2016-08-21 22:30:00,-0.0187543351437,love,58.0
2016-08-21 22:40:00,-0.0179692390284,love,58.0
2016-08-21 22:50:00,-0.0131781268697,love,58.0
2016-08-21 23:00:00,-0.00599399685734,love,58.0
2016-08-21 23:10:00,-9.18904050708e-05,love,58.0
2016-08-21 23:20:00,-0.00325849024891,love,58.0
